game_id,retrosheet_id,pitch_count,strike_count,ball_count
ANA199805230,hawkl001,92,61,31
ANA199805230,swing001,15,12,3
ANA199805230,tromm001,15,9,6
ANA199805230,watsa001,66,37,29
ANA199805240,dickj001,29,18,11
ANA199805240,finlc001,121,72,49
ANA199805240,harrp001,12,9,3
ANA199805240,holtm001,3,3,0
ANA199805240,nauld001,13,6,7
ANA199805240,radkb001,81,56,25
ANA199805240,swing001,7,7,0
ANA199805250,belct001,100,63,37
ANA199805250,hases001,37,22,15
ANA199805250,hillk001,99,61,38
ANA199805250,montj002,10,9,1
ANA199805250,perct001,21,12,9
ANA199805270,cadag001,20,10,10
ANA199805270,delur001,13,6,7
ANA199805270,olivo001,98,56,42
ANA199805270,rosaj001,105,76,29
ANA199806050,cadag001,5,3,2
ANA199806050,dejem001,10,6,4
ANA199806050,delur001,4,3,1
ANA199806050,dickj001,115,71,44
ANA199806050,joneb004,96,56,40
ANA199806050,leskc001,28,21,7
ANA199806050,mcelc001,5,3,2
ANA199806050,perct001,15,12,3
ANA199806060,kiled001,123,70,53
ANA199806060,mcelc001,9,6,3
ANA199806060,olivo001,117,76,41
ANA199806060,perct001,15,10,5
ANA199806070,cadag001,3,3,0
ANA199806070,delur001,15,6,9
ANA199806070,dipoj001,14,5,9
ANA199806070,hases001,28,20,8
ANA199806070,holtm001,14,8,6
ANA199806070,washj001,102,66,36
ANA199806070,wrigj001,122,74,48
ANA199806160,dickj001,81,53,28
ANA199806160,hases001,13,8,5
ANA199806160,holtm001,4,4,0
ANA199806160,perct001,10,9,1
ANA199806160,spolp001,29,18,11
ANA199806160,swifb001,43,30,13
ANA199806160,wellb002,63,39,24
ANA199806170,fassj001,111,77,34
ANA199806170,olivo001,109,60,49
ANA199806170,perct001,16,10,6
ANA199806170,timlm001,6,4,2
ANA199806180,ayalb002,33,23,10
ANA199806180,delur001,30,18,12
ANA199806180,mccag001,1,1,0
ANA199806180,moyej001,111,68,43
ANA199806180,spolp001,11,7,4
ANA199806180,washj001,103,67,36
ANA199806190,finlc001,118,76,42
ANA199806190,hases001,35,20,15
ANA199806190,hellr001,106,69,37
ANA199806190,pattd001,12,7,5
ANA199806190,wettj001,17,10,7
ANA199806200,bails001,0,0,0
ANA199806200,cadag001,0,0,0
ANA199806200,crabt001,0,0,0
ANA199806200,delur001,0,0,0
ANA199806200,levia001,0,0,0
ANA199806200,perct001,0,0,0
ANA199806200,spars001,0,0,0
ANA199806200,vanpt001,0,0,0
ANA199806210,dickj001,91,58,33
ANA199806210,gunde001,9,6,3
ANA199806210,hases001,22,15,7
ANA199806210,hernx001,22,14,8
ANA199806210,holtm001,17,11,6
ANA199806210,levia001,38,24,14
ANA199806210,perct001,6,4,2
ANA199806210,perim001,83,42,41
ANA199806220,brusj001,5,1,4
ANA199806220,guthm001,5,1,4
ANA199806220,mcmig001,37,21,16
ANA199806220,olivo001,122,78,44
ANA199806220,perct001,23,15,8
ANA199806220,radis001,10,5,5
ANA199806220,valdi001,105,70,35
ANA199806230,brunw001,16,7,9
ANA199806230,brusj001,12,8,4
ANA199806230,cadag001,1,1,0
ANA199806230,delur001,6,4,2
ANA199806230,guthm001,15,11,4
ANA199806230,harrp001,29,17,12
ANA199806230,hases001,32,22,10
ANA199806230,mlicd001,82,52,30
ANA199806230,washj001,94,61,33
ANA199806300,cadag001,26,15,11
ANA199806300,estes001,118,78,40
ANA199806300,finlc001,122,67,55
ANA199806300,hases001,3,3,0
ANA199806300,perct001,22,15,7
ANA199806300,tavaj001,7,5,2
ANA199807010,cadag001,23,15,8
ANA199807010,darwd001,84,45,39
ANA199807010,delur001,12,6,6
ANA199807010,harrp001,7,4,3
ANA199807010,holtm001,14,7,7
ANA199807010,johnj006,19,12,7
ANA199807010,nen-r001,36,29,7
ANA199807010,poolj001,5,3,2
ANA199807010,reeds001,8,6,2
ANA199807010,rodrr004,9,4,5
ANA199807010,spars001,109,66,43
ANA199807020,dickj001,91,56,35
ANA199807020,harrp001,44,21,23
ANA199807020,holtm001,11,7,4
ANA199807020,reeds001,6,6,0
ANA199807020,rodrr004,11,7,4
ANA199807020,ruetk001,100,59,41
ANA199807020,tavaj001,39,22,17
ANA199807030,cadag001,46,28,18
ANA199807030,candt001,95,65,30
ANA199807030,groob001,17,11,6
ANA199807030,harrp001,2,2,0
ANA199807030,hases001,15,10,5
ANA199807030,holtm001,16,11,5
ANA199807030,matht002,35,26,9
ANA199807030,mohlm001,18,12,6
ANA199807030,olivo001,72,41,31
ANA199807040,groob001,8,5,3
ANA199807040,oquim001,114,73,41
ANA199807040,spars001,67,39,28
ANA199807040,taylb001,28,15,13
ANA199807040,washj001,77,46,31
ANA199807050,cadag001,7,5,2
ANA199807050,delur001,9,4,5
ANA199807050,fettm001,29,16,13
ANA199807050,finlc001,127,79,48
ANA199807050,groob001,5,3,2
ANA199807050,haynj001,98,58,40
ANA199807050,perct001,29,16,13
ANA199807050,taylb001,15,11,4
ANA199807150,alvaw001,89,59,30
ANA199807150,cadag001,4,3,1
ANA199807150,finlc001,70,44,26
ANA199807150,hases001,53,33,20
ANA199807150,perct001,15,12,3
ANA199807150,whitr002,37,22,15
ANA199807160,arror001,93,53,40
ANA199807160,harrp001,41,29,12
ANA199807160,hernr001,10,6,4
ANA199807160,mecij001,16,9,7
ANA199807160,spars001,51,22,29
ANA199807160,watsa001,68,40,28
ANA199807170,benia001,24,15,9
ANA199807170,cadag001,16,9,7
ANA199807170,charn001,4,1,3
ANA199807170,delur001,25,12,13
ANA199807170,dickj001,110,65,45
ANA199807170,drabd001,78,47,31
ANA199807170,holtm001,0,0,0
ANA199807170,orosj001,7,6,1
ANA199807170,smitp001,23,12,11
ANA199807180,benia001,10,7,3
ANA199807180,bennj001,13,10,3
ANA199807180,charn001,8,3,5
ANA199807180,delur001,16,10,6
ANA199807180,hases001,31,18,13
ANA199807180,johnd003,23,13,10
ANA199807180,milla001,38,20,18
ANA199807180,perct001,4,3,1
ANA199807180,rodrn001,59,34,25
ANA199807180,washj001,117,70,47
ANA199807190,benia001,20,12,8
ANA199807190,cadag001,17,8,9
ANA199807190,harrp001,9,8,1
ANA199807190,holtm001,0,0,0
ANA199807190,mussm001,76,49,27
ANA199807190,olivo001,87,56,31
ANA199807190,orosj001,12,7,5
ANA199807190,perct001,23,9,14
ANA199807280,cadag001,58,38,20
ANA199807280,coned001,98,66,32
ANA199807280,dickj001,91,54,37
ANA199807280,harrp001,7,4,3
ANA199807280,stanm003,33,19,14
ANA199807290,buddm001,5,4,1
ANA199807290,herno001,82,52,30
ANA199807290,holmd001,52,36,16
ANA199807290,holtm001,9,4,5
ANA199807290,lloyg001,9,7,2
ANA199807290,perct001,20,13,7
ANA199807290,spars001,119,77,42
ANA199807300,delur001,18,6,12
ANA199807300,finlc001,126,78,48
ANA199807300,hases001,18,9,9
ANA199807300,holtm001,3,3,0
ANA199807300,mendr001,33,19,14
ANA199807300,perct001,15,8,7
ANA199807300,petta001,113,70,43
ANA199807300,rivem002,15,11,4
ANA199807310,cadag001,1,1,0
ANA199807310,delur001,18,12,6
ANA199807310,ecked001,13,9,4
ANA199807310,gordt001,22,15,7
ANA199807310,hases001,5,4,1
ANA199807310,olivo001,114,64,50
ANA199807310,sabeb001,89,55,34
ANA199807310,westd001,12,5,7
ANA199808010,harrp001,44,28,16
ANA199808010,holtm001,24,12,12
ANA199808010,lowed001,18,12,6
ANA199808010,martp001,109,71,38
ANA199808010,watsa001,102,58,44
ANA199808020,cadag001,24,14,10
ANA199808020,dickj001,114,66,48
ANA199808020,ecked001,9,8,1
ANA199808020,garcr001,22,9,13
ANA199808020,gordt001,17,10,7
ANA199808020,hases001,23,16,7
ANA199808020,reyec001,3,3,0
ANA199808020,swing001,18,14,4
ANA199808020,waket001,90,52,38
ANA199808030,harrp001,19,13,6
ANA199808030,joned001,7,5,2
ANA199808030,karss001,61,46,15
ANA199808030,spars001,95,58,37
ANA199808030,villr001,12,8,4
ANA199808030,wilst002,34,19,15
ANA199808030,wrigj002,52,27,25
ANA199808040,burbd001,79,52,27
ANA199808040,finlc001,108,68,40
ANA199808040,hases001,20,11,9
ANA199808040,joned001,12,9,3
ANA199808040,perct001,16,11,5
ANA199808040,reeds001,35,21,14
ANA199808050,assep001,9,4,5
ANA199808050,cadag001,11,5,6
ANA199808050,colob001,101,60,41
ANA199808050,delur001,30,16,14
ANA199808050,jackm001,21,11,10
ANA199808050,olivo001,100,59,41
ANA199808050,perct001,29,20,9
ANA199808050,shuep001,33,20,13
ANA199808170,bradc001,3,3,0
ANA199808170,hases001,27,16,11
ANA199808170,parqj001,100,60,40
ANA199808170,spars001,98,64,34
ANA199808170,wardb001,13,10,3
ANA199808180,delur001,11,5,6
ANA199808180,fettm001,28,15,13
ANA199808180,finlc001,123,73,50
ANA199808180,foulk001,20,15,5
ANA199808180,harrp001,2,2,0
ANA199808180,howrb001,21,8,13
ANA199808180,simab001,20,10,10
ANA199808180,snydj001,102,60,42
ANA199808180,wilst002,4,3,1
ANA199808190,hases001,11,7,4
ANA199808190,mcdoj001,81,56,25
ANA199808190,perct001,10,9,1
ANA199808190,thomj003,118,75,43
ANA199808200,andem002,9,5,4
ANA199808200,bochd001,27,15,12
ANA199808200,crowd001,11,6,5
ANA199808200,olivo001,107,70,37
ANA199808200,poweb001,54,34,20
ANA199808200,sagea001,47,28,19
ANA199808200,watsa001,12,9,3
ANA199808210,almac001,10,7,3
ANA199808210,carpc002,105,67,38
ANA199808210,fettm001,22,13,9
ANA199808210,harrp001,15,8,7
ANA199808210,judej001,110,68,42
ANA199808210,plesd001,8,5,3
ANA199808210,quanp001,16,11,5
ANA199808210,wilst002,15,8,7
ANA199808220,escok001,122,76,46
ANA199808220,hases001,22,16,6
ANA199808220,rislb001,28,15,13
ANA199808220,sincs001,4,2,2
ANA199808220,spars001,135,81,54
ANA199808230,almac001,15,8,7
ANA199808230,finlc001,108,68,40
ANA199808230,perct001,18,12,6
ANA199808230,quanp001,19,14,5
ANA199808230,willw001,107,61,46
ANA199809040,bevib001,2,2,0
ANA199809040,boner001,15,10,5
ANA199809040,hanec001,13,6,7
ANA199809040,hases001,11,9,2
ANA199809040,hillk001,93,57,36
ANA199809040,holtm001,6,3,3
ANA199809040,mcdia001,3,1,2
ANA199809040,montj002,10,7,3
ANA199809040,perct001,19,11,8
ANA199809040,rappp001,98,52,46
ANA199809040,wilst002,2,1,1
ANA199809050,barbb002,104,67,37
ANA199809050,delur001,14,9,5
ANA199809050,harrp001,21,12,9
ANA199809050,mcdoj001,106,71,35
ANA199809050,servs001,12,5,7
ANA199809050,whism001,19,11,8
ANA199809060,belct001,113,70,43
ANA199809060,finlc001,146,82,64
ANA199809060,hases001,14,10,4
ANA199809080,guare001,25,16,9
ANA199809080,olivo001,16,10,6
ANA199809080,radkb001,123,79,44
ANA199809080,spars001,83,49,34
ANA199809080,watsa001,19,15,4
ANA199809090,baptt001,12,6,6
ANA199809090,carrh001,6,3,3
ANA199809090,harrp001,16,9,7
ANA199809090,hases001,19,11,8
ANA199809090,hillk001,34,21,13
ANA199809090,millt001,22,13,9
ANA199809090,olivo001,56,35,21
ANA199809090,perct001,11,8,3
ANA199809090,ritct001,6,4,2
ANA199809090,rodrf001,53,30,23
ANA199809090,sampb003,15,8,7
ANA199809090,serad001,32,15,17
ANA199809090,wilst002,7,2,5
ANA199809180,clouk001,84,58,26
ANA199809180,delur001,32,16,16
ANA199809180,dickj001,38,23,15
ANA199809180,hases001,9,6,3
ANA199809180,hillk001,64,40,24
ANA199809180,holtm001,5,2,3
ANA199809180,panij001,22,13,9
ANA199809180,perct001,20,13,7
ANA199809180,sloch001,33,18,15
ANA199809180,timlm001,24,17,7
ANA199809180,washj001,7,5,2
ANA199809190,ayalb002,24,18,6
ANA199809190,fettm001,14,10,4
ANA199809190,holtm001,9,6,3
ANA199809190,mcdoj001,91,56,35
ANA199809190,perct001,11,6,5
ANA199809190,spolp001,41,23,18
ANA199809190,suzum001,55,36,19
ANA199809200,abbop001,95,64,31
ANA199809200,harrp001,6,5,1
ANA199809200,olivo001,96,57,39
ANA199809200,perct001,18,13,5
ANA199809200,sloch001,36,20,16
ANA199809200,washj001,14,9,5
ANA199809210,fettm001,19,11,8
ANA199809210,fosst001,11,8,3
ANA199809210,hernx001,20,11,9
ANA199809210,judej001,62,34,28
ANA199809210,spars001,85,50,35
ANA199809210,stott001,129,84,45
ANA199809210,watsa001,30,21,9
ANA199809220,crabt001,15,11,4
ANA199809220,delur001,10,8,2
ANA199809220,finlc001,119,67,52
ANA199809220,harrp001,6,5,1
ANA199809220,hases001,17,8,9
ANA199809220,hellr001,110,71,39
ANA199809220,holtm001,4,3,1
ANA199809220,washj001,8,6,2
ANA199809230,burkj001,109,68,41
ANA199809230,delur001,22,12,10
ANA199809230,harrp001,5,2,3
ANA199809230,hillk001,114,58,56
ANA199809230,holtm001,4,2,2
ANA199809230,perct001,28,17,11
ANA199809230,watsa001,6,3,3
ANA199809230,wettj001,25,18,7
ANA199904060,belct001,92,50,42
ANA199904060,holtm001,4,3,1
ANA199904060,karss001,24,14,10
ANA199904060,perct001,8,6,2
ANA199904060,petkm001,41,28,13
ANA199904060,rincr001,16,9,7
ANA199904060,wrigj002,94,64,30
ANA199904070,burbd001,89,54,35
ANA199904070,hillk001,101,55,46
ANA199904070,jackm001,14,7,7
ANA199904070,levia001,36,23,13
ANA199904070,magnm001,24,18,6
ANA199904070,reeds001,21,15,6
ANA199904070,schos001,27,15,12
ANA199904080,assep001,5,4,1
ANA199904080,colob001,68,44,24
ANA199904080,hases001,41,26,15
ANA199904080,holtm001,16,10,6
ANA199904080,karss001,12,8,4
ANA199904080,schos001,40,20,20
ANA199904080,shuep001,18,10,8
ANA199904080,spars001,85,49,36
ANA199904080,spraj001,14,6,8
ANA199904160,belct001,96,63,33
ANA199904160,buncm001,28,14,14
ANA199904160,hases001,38,20,18
ANA199904160,moyej001,118,75,43
ANA199904170,garcf002,122,77,45
ANA199904170,hillk001,110,64,46
ANA199904170,holtm001,6,1,5
ANA199904170,mesaj001,0,0,0
ANA199904170,panij001,17,10,7
ANA199904170,perct001,7,5,2
ANA199904170,petkm001,8,6,2
ANA199904180,clouk001,28,17,11
ANA199904180,halaj001,24,13,11
ANA199904180,hincb001,63,37,26
ANA199904180,levia001,7,4,3
ANA199904180,magnm001,16,10,6
ANA199904180,mesaj001,15,10,5
ANA199904180,panij001,14,11,3
ANA199904180,schos001,27,15,12
ANA199904180,spars001,89,50,39
ANA199904260,carpc002,118,72,46
ANA199904260,davet001,12,4,8
ANA199904260,finlc001,95,54,41
ANA199904260,munrp001,22,12,10
ANA199904260,perct001,0,0,0
ANA199904260,petkm001,3,2,1
ANA199904260,plesd001,16,11,5
ANA199904260,rodrn001,0,0,0
ANA199904260,schos001,16,11,5
ANA199904270,hentp001,85,49,36
ANA199904270,holtm001,8,5,3
ANA199904270,magnm001,36,22,14
ANA199904270,olivo001,76,47,29
ANA199904270,petkm001,24,17,7
ANA199904270,sincs001,37,22,15
ANA199904280,belct001,95,60,35
ANA199904280,davet001,50,27,23
ANA199904280,hases001,18,8,10
ANA199904280,holtm001,7,2,5
ANA199904280,levia001,15,9,6
ANA199904280,lloyg001,28,17,11
ANA199904280,munrp001,23,14,9
ANA199904280,perct001,19,15,4
ANA199904280,petkm001,6,2,4
ANA199904280,schos001,10,6,4
ANA199904280,welld001,54,30,24
ANA199904290,hallr001,68,35,33
ANA199904290,hases001,12,6,6
ANA199904290,hillk001,111,63,48
ANA199904290,magnm001,11,7,4
ANA199904290,persr001,23,12,11
ANA199904290,plesd001,27,17,10
ANA199904290,sincs001,54,34,20
ANA199904300,navaj001,94,53,41
ANA199904300,perct001,11,8,3
ANA199904300,petkm001,5,3,2
ANA199904300,simab001,17,9,8
ANA199904300,spars001,133,67,66
ANA199905010,baldj002,88,55,33
ANA199905010,finlc001,102,70,32
ANA199905010,hases001,13,10,3
ANA199905010,howrb001,19,15,4
ANA199905010,lowes001,15,7,8
ANA199905010,lundd001,25,18,7
ANA199905010,perct001,27,18,9
ANA199905010,petkm001,8,4,4
ANA199905010,wardb001,20,10,10
ANA199905020,foulk001,42,26,16
ANA199905020,olivo001,102,64,38
ANA199905020,parqj001,92,52,40
ANA199905030,belct001,75,49,26
ANA199905030,levia001,7,6,1
ANA199905030,schos001,36,29,7
ANA199905030,snydj001,105,71,34
ANA199905140,belct001,103,65,38
ANA199905140,levia001,12,8,4
ANA199905140,magnm001,27,16,11
ANA199905140,newma002,28,19,9
ANA199905140,whitr002,13,8,5
ANA199905140,wittb001,95,55,40
ANA199905150,hases001,20,13,7
ANA199905150,hernr001,11,7,4
ANA199905150,hillk001,110,61,49
ANA199905150,saunt001,102,60,42
ANA199905160,aldrs001,4,0,4
ANA199905160,alvaw001,115,74,41
ANA199905160,hernr001,8,7,1
ANA199905160,magnm001,23,13,10
ANA199905160,petkm001,17,12,5
ANA199905160,schos001,25,16,9
ANA199905160,spars001,70,47,23
ANA199905160,yan-e001,23,16,7
ANA199905250,erics001,101,64,37
ANA199905250,olivo001,95,58,37
ANA199905250,orosj001,14,8,6
ANA199905250,perct001,6,5,1
ANA199905260,belct001,99,62,37
ANA199905260,ponss001,99,67,32
ANA199905260,rhoda001,7,6,1
ANA199905260,schos001,15,13,2
ANA199905270,fettm001,25,17,8
ANA199905270,guzmj003,95,50,45
ANA199905270,hases001,13,9,4
ANA199905270,hillk001,98,65,33
ANA199905270,levia001,6,4,2
ANA199905270,magnm001,5,5,0
ANA199905270,timlm001,20,15,5
ANA199905280,appik001,101,64,37
ANA199905280,finlc001,98,56,42
ANA199905280,levia001,42,26,16
ANA199905280,magnm001,13,8,5
ANA199905280,montj002,13,7,6
ANA199905280,petkm001,12,8,4
ANA199905280,santj002,34,19,15
ANA199905290,fussc001,103,51,52
ANA199905290,moreo002,15,10,5
ANA199905290,morma001,22,12,10
ANA199905290,perct001,9,8,1
ANA199905290,spars001,125,70,55
ANA199905300,olivo001,101,60,41
ANA199905300,perct001,11,8,3
ANA199905300,rosaj001,119,79,40
ANA199905310,belct001,96,58,38
ANA199905310,hases001,27,20,7
ANA199905310,hawkl001,112,70,42
ANA199905310,millt001,3,2,1
ANA199905310,tromm001,15,10,5
ANA199905310,wellb002,10,7,3
ANA199906010,hillk001,123,74,49
ANA199906010,lincm001,46,31,15
ANA199906010,petkm001,1,1,0
ANA199906010,radlr001,22,13,9
ANA199906010,rathg001,2,1,1
ANA199906010,sampb003,34,21,13
ANA199906020,finlc001,109,74,35
ANA199906020,perct001,19,13,6
ANA199906020,radkb001,104,68,36
ANA199906110,frasj001,19,13,6
ANA199906110,hases001,45,24,21
ANA199906110,hillk001,84,55,29
ANA199906110,levia001,13,8,5
ANA199906110,magnm001,27,15,12
ANA199906110,reyna001,105,69,36
ANA199906120,benea001,123,87,36
ANA199906120,finlc001,109,67,42
ANA199906120,kim-b001,10,4,6
ANA199906120,perct001,11,8,3
ANA199906120,petkm001,12,7,5
ANA199906120,swing001,3,2,1
ANA199906130,daalo001,121,67,54
ANA199906130,holmd001,23,16,7
ANA199906130,nunev001,0,0,0
ANA199906130,olivo001,116,72,44
ANA199906130,olsog001,0,0,0
ANA199906130,perct001,0,0,0
ANA199906130,petkm001,0,0,0
ANA199906130,plesd001,0,0,0
ANA199906130,schos001,3,2,1
ANA199906250,groob001,7,4,3
ANA199906250,haynj001,114,71,43
ANA199906250,joned001,18,12,6
ANA199906250,matht002,1,1,0
ANA199906250,olivo001,118,62,56
ANA199906250,perct001,13,8,5
ANA199906250,schos001,21,13,8
ANA199906260,belct001,72,36,36
ANA199906260,groob001,1,1,0
ANA199906260,harvc001,22,11,11
ANA199906260,hases001,19,9,10
ANA199906260,hereg001,80,51,29
ANA199906260,magnm001,43,24,19
ANA199906260,perct001,8,5,3
ANA199906260,rigbb001,23,9,14
ANA199906270,perct001,24,18,6
ANA199906270,petkm001,33,20,13
ANA199906270,rogek001,117,73,44
ANA199906270,spars001,115,59,56
ANA199906280,finlc001,96,55,41
ANA199906280,levia001,65,38,27
ANA199906280,morgm001,122,79,43
ANA199906290,burkj001,82,54,28
ANA199906290,hases001,38,20,18
ANA199906290,olivo001,83,51,32
ANA199906290,petkm001,32,17,15
ANA199906290,schos001,5,1,4
ANA199906290,wettj001,12,9,3
ANA199906290,zimmj001,15,11,4
ANA199906300,glynr001,96,59,37
ANA199906300,hases001,23,11,12
ANA199906300,hillk001,85,54,31
ANA199906300,holtm001,37,19,18
ANA199906300,kolbd001,9,7,2
ANA199906300,magnm001,13,8,5
ANA199906300,pattd001,14,10,4
ANA199906300,schos001,44,24,20
ANA199906300,venam002,19,16,3
ANA199907050,abbop001,9,7,2
ANA199907050,fassj001,128,74,54
ANA199907050,hases001,57,31,26
ANA199907050,holtm001,20,11,9
ANA199907050,levia001,34,19,15
ANA199907050,washj001,51,32,19
ANA199907060,fyhrm001,121,73,48
ANA199907060,mechg001,106,55,51
ANA199907060,petkm001,26,18,8
ANA199907060,rodrf001,46,24,22
ANA199907070,clouk001,10,6,4
ANA199907070,magnm001,11,7,4
ANA199907070,martd004,15,8,7
ANA199907070,mesaj001,17,12,5
ANA199907070,moyej001,93,60,33
ANA199907070,panij001,18,12,6
ANA199907070,spars001,108,76,32
ANA199907150,borbp001,24,16,8
ANA199907150,browk001,99,65,34
ANA199907150,finlc001,105,65,40
ANA199907150,levia001,39,26,13
ANA199907150,masao001,0,0,0
ANA199907150,milla001,24,17,7
ANA199907150,petkm001,21,13,8
ANA199907160,maddm002,10,7,3
ANA199907160,masao001,33,16,17
ANA199907160,olivo001,123,77,46
ANA199907160,shawj001,18,13,5
ANA199907160,valdi001,79,52,27
ANA199907170,arnoj001,30,11,19
ANA199907170,hases001,19,9,10
ANA199907170,magnm001,30,20,10
ANA199907170,parkc002,119,62,57
ANA199907170,schos001,35,22,13
ANA199907170,spars001,101,60,41
ANA199907170,washj001,19,11,8
ANA199907180,boehb001,85,49,36
ANA199907180,cunnw001,15,11,4
ANA199907180,fyhrm001,80,43,37
ANA199907180,hofft001,11,8,3
ANA199907180,levia001,23,13,10
ANA199907180,magnm001,44,26,18
ANA199907180,perct001,27,12,15
ANA199907180,walld002,26,14,12
ANA199907190,clemm001,93,56,37
ANA199907190,hases001,0,0,0
ANA199907190,hillk001,84,49,35
ANA199907190,hofft001,0,0,0
ANA199907190,miced001,33,16,17
ANA199907190,perct001,8,5,3
ANA199907190,petkm001,22,16,6
ANA199907200,ashba002,112,74,38
ANA199907200,finlc001,136,73,63
ANA199907200,hofft001,6,3,3
ANA199907200,petkm001,28,18,10
ANA199907200,washj001,3,1,2
ANA199907300,hases001,7,5,2
ANA199907300,hillk001,110,57,53
ANA199907300,magnm001,19,13,6
ANA199907300,perct001,22,14,8
ANA199907300,radkb001,111,74,37
ANA199907310,finlc001,104,62,42
ANA199907310,fyhrm001,6,5,1
ANA199907310,holtm001,11,5,6
ANA199907310,levia001,23,16,7
ANA199907310,milte001,123,83,40
ANA199908010,maysj001,111,77,34
ANA199908010,perct001,13,8,5
ANA199908010,spars001,89,59,30
ANA199908020,hases001,10,8,2
ANA199908020,holtm001,18,13,5
ANA199908020,levia001,45,27,18
ANA199908020,mcdoj001,72,46,26
ANA199908020,ray-k001,34,19,15
ANA199908020,rosaj001,97,66,31
ANA199908030,fyhrm001,97,56,41
ANA199908030,magnm001,12,6,6
ANA199908030,petkm001,55,35,20
ANA199908030,suppj001,106,62,44
ANA199908040,hases001,10,8,2
ANA199908040,hillk001,98,59,39
ANA199908040,holtm001,3,2,1
ANA199908040,perct001,15,13,2
ANA199908040,rigbb001,33,23,10
ANA199908040,suzum001,31,20,11
ANA199908040,witaj001,72,48,24
ANA199908050,finlc001,119,63,56
ANA199908050,florb001,30,15,15
ANA199908050,guthm001,52,36,16
ANA199908050,levia001,25,14,11
ANA199908050,roseb002,76,43,33
ANA199908060,hases001,18,7,11
ANA199908060,lowed001,40,27,13
ANA199908060,magnm001,42,26,16
ANA199908060,sabeb001,80,55,25
ANA199908060,spars001,94,50,44
ANA199908060,waket001,13,9,4
ANA199908070,belct001,55,36,19
ANA199908070,fyhrm001,64,37,27
ANA199908070,hases001,30,22,8
ANA199908070,holtm001,19,14,5
ANA199908070,levia001,25,14,11
ANA199908070,rappp001,96,65,31
ANA199908070,wasdj001,30,20,10
ANA199908080,cormr001,42,25,17
ANA199908080,garcr001,29,14,15
ANA199908080,magnm001,21,10,11
ANA199908080,martp001,99,62,37
ANA199908080,mcdoj001,58,37,21
ANA199908080,perct001,19,12,7
ANA199908080,petkm001,43,22,21
ANA199908090,colob001,128,85,43
ANA199908090,hillk001,122,72,50
ANA199908090,holtm001,37,25,12
ANA199908090,levia001,25,13,12
ANA199908100,finlc001,117,71,46
ANA199908100,jackm001,0,0,0
ANA199908100,langm001,89,59,30
ANA199908100,magnm001,0,0,0
ANA199908100,perct001,14,11,3
ANA199908100,petkm001,0,0,0
ANA199908100,reeds001,21,13,8
ANA199908100,rincr001,23,14,9
ANA199908110,burbd001,89,53,36
ANA199908110,hases001,15,9,6
ANA199908110,jackm001,22,13,9
ANA199908110,potel001,44,25,19
